Word	Label
নির্মান	ben_ass
মরদেহ	ben_ass
atal	latin
ಟೆಕ್ಸಾಸ್	kannada
ગેમ	gujarati
আনোয়ার	ben_ass
అర్జున్	telugu
آرٹ	arabic
تونس	arabic
പ്രൈസ്	malayalam
కళ్యాణ్	telugu
ਨਵਾਬ	punjabi
കേവലം	malayalam
பெறவில்லை	tamil
రైల్వేలు	telugu
ચીકુ	gujarati
సహాయంతో	telugu
ಇನ್ನಿಂಗ್ಸ್	kannada
હવામાન	gujarati
ਬਿਮਾਰੀਆਂ	punjabi
ਸਾਈਟ	punjabi
કાંઠે	gujarati
Sussex	latin
ਕਿੰਗਡਮ	punjabi
ರಾಗ	kannada
अपार	deva
रॉकेट	deva
پڪي	arabic
ఉమ్మడి	telugu
वाहत	deva
விட்டுக்	tamil
पदव्युत्तर	deva
கட்டிட	tamil
ફર્યા	gujarati
ಲೇಖನಗಳನ್ನು	kannada
ਆਇਰਲੈਂਡ	punjabi
લી	gujarati
ವೆಲ್	kannada
प्रयोगः	deva
அதிரடி	tamil
১৮৭৬	ben_ass
அமெரிக்கர்கள்	tamil
ಪ್ರಾಮುಖ್ಯತೆ	kannada
ਧਨ	punjabi
খ্যাতনামা	ben_ass
ਤਖ਼ਤ	punjabi
naanu	latin
२०३०	deva
ಅಧಿಕಾರಿಗಳ	kannada
ਹੱਥਾਂ	punjabi
നിലയം	malayalam
రాయలసీమ	telugu
बुजुर्ग	deva
ਮੰਨਦਾ	punjabi
பேராசிரியராக	tamil
ટેનિસ	gujarati
હોવું	gujarati
ആരംഭിക്കുകയും	malayalam
رياستي	arabic
Manoj	latin
अनमोल	deva
ક્રાંતિ	gujarati
లిమిటెడ్	telugu
ٹو	arabic
അക്ഷരങ്ങൾ	malayalam
రెండూ	telugu
ਲਿਖ	punjabi
மறுநாள்	tamil
సంస్కృతం	telugu
మొదలైంది	telugu
નજીકમાં	gujarati
സ്ഥാപിതമായി	malayalam
പനി	malayalam
இருக்கின்றனர்	tamil
ಸುರಕ್ಷಿತ	kannada
கொள்ளுங்கள்	tamil
ಡೆಲ್	kannada
موقعو	arabic
پراڻن	arabic
പഠിക്കുന്ന	malayalam
dalian	latin
انکا	arabic
বুদ্ধের	ben_ass
തൊട്ടു	malayalam
પુનઃ	gujarati
रामचरितमानस	deva
Dover	latin
ಕೆಲಸಗಳನ್ನು	kannada
असतांना	deva
ഒരുപോലെ	malayalam
માર્યા	gujarati
ਇਕੱਠਾ	punjabi
1941ء	arabic
అందువల్ల	telugu
સમાજના	gujarati
பாதுகாப்பான	tamil
ಕಂಪೆನಿಯ	kannada
கிராண்ட்	tamil
ڪڻڪ	arabic
ചെറുകിട	malayalam
ઋષિ	gujarati
ಬರ್ಲಿನ್	kannada
encyclopedia	latin
روڪڻ	arabic
masters	latin
సంస్థల	telugu
பயன்படுகின்றது	tamil
سرے	arabic
બાબરા	gujarati
ਬੰਦੇ	punjabi
দৃষ্টিকোণ	ben_ass
ਪਾਠਕ	punjabi
ਸ਼ੇਖ	punjabi
સૂચન	gujarati
എന്നൊക്കെ	malayalam
മനുഷ്യരുടെ	malayalam
ಪೂರಕ	kannada
ਟੈਨਿਸ	punjabi
kite	latin
ফ্রান্সিস	ben_ass
ಆಪಲ್	kannada
இல்ல	tamil
કાળો	gujarati
பள்ளியின்	tamil
పాటల	telugu
यादा	deva
కామారెడ్డి	telugu
ತುಂಬಿ	kannada
ಉಪಕರಣಗಳು	kannada
1999ع	arabic
వికారాబాద్	telugu
اسود	arabic
বললে	ben_ass
తానే	telugu
সমাহিত	ben_ass
തിരഞ്ഞെടുപ്പുകൾ	malayalam
ڪنٽرول	arabic
ਇੰਨਾ	punjabi
ಪರ್ಲ್	kannada
1920ع	arabic
2010ರ	kannada
ਕਰਤਾਰ	punjabi
ರಹಿತ	kannada
Towns	latin
naku	latin
ਕਿਨਾਰੇ	punjabi
ਇੰਟਰਵਿਊ	punjabi
বিকিরণ	ben_ass
காப்பீடு	tamil
മേഖലകൾ	malayalam
निक	deva
യാണ്	malayalam
இலவசமாக	tamil
ਜਵਾਨੀ	punjabi
ജൂത	malayalam
మరికొన్ని	telugu
জুলাইত	ben_ass
ਲੰਬਾ	punjabi
यांच्यासह	deva
گمان	arabic
ಸ್ವರೂಪವನ್ನು	kannada
میسر	arabic
സാഹിബ്	malayalam
द्रष्टुं	deva
ಶುಕ್ರವಾರ	kannada
ফোনে	ben_ass
પ્રકૃતિ	gujarati
indica	latin
સમયગાળો	gujarati
ਸਵੇਰੇ	punjabi
ನವದೆಹಲಿ	kannada
پيشاب	arabic
ٽاور	arabic
സൈന്യത്തിന്റെ	malayalam
ಕೋಟೆಯ	kannada
ഇടയ്ക്ക്	malayalam
யோகம்	tamil
ರಾಜ್ಯಕ್ಕೆ	kannada
ਰੁਚੀ	punjabi
મુસાફરી	gujarati
وارد	arabic
ഭാഗത്തായി	malayalam
സ്വീകരിച്ച	malayalam
কমই	ben_ass
పంజాబీ	telugu
سيني	arabic
ಆರೋಗ್ಯದ	kannada
ઉકેલ	gujarati
ஞான	tamil
ખંભાળિયા	gujarati
કબજો	gujarati
આજના	gujarati
वक्र	deva
wrapped	latin
હોતા	gujarati
விளம்பரம்	tamil
ವೇದಿಕೆ	kannada
ফা	ben_ass
ಮೆಡಿಕಲ್	kannada
পাঁচজন	ben_ass
காக்கும்	tamil
స్నానం	telugu
ಕಾರಣಕ್ಕಾಗಿ	kannada
ಫಾರ್ಮ್	kannada
കായംകുളം	malayalam
ಪರಿಷತ್	kannada
रोक्न	deva
நண்பன்	tamil
ہمت	arabic
അതില്	malayalam
आक्रमक	deva
இறைச்சி	tamil
ਕਿਲੇ	punjabi
দূত	ben_ass
এরূপ	ben_ass
Animation	latin
നിയമസഭയിലെ	malayalam
ಐರಿಷ್	kannada
aaraam	latin
గూడెం	telugu
হামলায়	ben_ass
ವರ್ಣ	kannada
விளையாடிய	tamil
ప్రాంతాలను	telugu
absorbed	latin
ಒಂದಾದ	kannada
ഉദ്യാനം	malayalam
ಪಕ್ಕದ	kannada
बिमारियों	deva
ਪੰਡਿਤ	punjabi
درانی	arabic
ايسٽ	arabic
ਸੁਪਰੀਮ	punjabi
تائید	arabic
शूट	deva
ജന്മം	malayalam
Jeffrey	latin
1986ع	arabic
പ്രവാചകൻ	malayalam
اناج	arabic
ಪ್ರಕಟಣೆ	kannada
شائر	arabic
جيتري	arabic
అతనిని	telugu
عارضی	arabic
संवेदना	deva
జాబితాలో	telugu
ব্যৱস্থাৰ	ben_ass
ഇന്തോനേഷ്യൻ	malayalam
പത്തൊമ്പതാം	malayalam
ಪದ್ಮಶ್ರೀ	kannada
సాధించారు	telugu
தேவா	tamil
பாடினார்	tamil
nivu	latin
నిర్వహిస్తారు	telugu
राजद	deva
याउने	deva
স্থিতিশীল	ben_ass
अनुभाग	deva
దక్షిణాన	telugu
నెలలో	telugu
ನಿವೃತ್ತಿ	kannada
Sept	latin
انڙ	arabic
ਪੱਤੇ	punjabi
स्थानबाट	deva
పార్టీలు	telugu
শ্রেণিতে	ben_ass
ਇਹੋ	punjabi
पर्ल	deva
काटकर	deva
রশ্মি	ben_ass
ಮುಂಚೆಯೇ	kannada
ਪਰਵਾਸੀ	punjabi
चारही	deva
qareeb	latin
ಆಲಮಟ್ಟಿ	kannada
मर्सिडीज	deva
ಕಾರ್ಖಾನೆ	kannada
ఉచిత	telugu
srilanka	latin
ஆங்கிலேயர்	tamil
پوکي	arabic
پڑھے	arabic
ప్రపంచం	telugu
گذرڻ	arabic
அங்கேயே	tamil
సహకారంతో	telugu
வெளியேறி	tamil
ప్రకాష్	telugu
కథనం	telugu
ಜನಗಣತಿ	kannada
મળતો	gujarati
nominee	latin
১৮৭৮	ben_ass
तोड़ने	deva
2006ના	gujarati
ನರಸಿಂಹ	kannada
ورزی	arabic
جد	arabic
Dale	latin
బొబ్బిలి	telugu
ஈராக்	tamil
મરી	gujarati
తీసుకున్నారు	telugu
মিয়ানমার	ben_ass
अस्पष्ट	deva
સ્વાદ	gujarati
కవిత	telugu
सत्यशोधक	deva
تماڪ	arabic
ಸಿಗುವ	kannada
ಮುಂಬಯಿನ	kannada
இளவரசி	tamil
खासै	deva
ರೇಸ್	kannada
പാ	malayalam
ਇਸ਼ਾਰਾ	punjabi
డబ్బింగ్	telugu
ಜೇನು	kannada
ਫ਼ੈਸਲਾ	punjabi
१८६५	deva
જેલમાં	gujarati
పల్లిలోను	telugu
ఒక్కొక్క	telugu
முகலாய	tamil
पारेका	deva
স্থায়ীভাবে	ben_ass
మూడో	telugu
eclipse	latin
628	latin
కాంగ్రెసు	telugu
اڇو	arabic
ਇੰਦਰ	punjabi
رحمہ	arabic
ഭാഗങ്ങളിലും	malayalam
అద్భుతమైన	telugu
581	latin
ஒன்பதாம்	tamil
ਸਰਕਾਰਾਂ	punjabi
Tribes	latin
তলায়	ben_ass
interviewed	latin
ਲੰਕਾ	punjabi
ચલાવવામાં	gujarati
ಅಧ್ಯಯನವು	kannada
ശിവന്റെ	malayalam
ಶಿಕ್ಷಕರ	kannada
ਪ੍ਰੇਰਨਾ	punjabi
ദ്രാവിഡ	malayalam
பயனர்கள்	tamil
३रा	deva
রোম	ben_ass
फाटक	deva
കണ്	malayalam
आगतः	deva
গোলাপ	ben_ass
గౌరవ	telugu
નદીમાં	gujarati
കൊണ്ടുവന്നു	malayalam
સલામત	gujarati
கருப்பை	tamil
വരുമാനമാർഗ്ഗമായി	malayalam
నష్టం	telugu
ഭരതൻ	malayalam
لیئے	arabic
ਪਸ਼ੂਆਂ	punjabi
மேல்நிலைப்	tamil
சொல்லிக்	tamil
இடைவெளியில்	tamil
امرا	arabic
ಮೋಟಾರ್	kannada
ಯಾವುದೋ	kannada
మారి	telugu
విధానాన్ని	telugu
நடிகருக்கான	tamil
ಜೀವಕೋಶಗಳು	kannada
Rica	latin
ಭವಿಷ್ಯ	kannada
நிறுவனத்திற்கு	tamil
কৃষকদের	ben_ass
dilaa	latin
ٹرین	arabic
బ్రాహ్మణులు	telugu
மேற்கொள்ளும்	tamil
సీత	telugu
مريض	arabic
திருவள்ளுவர்	tamil
எழுச்சி	tamil
ಪ್ರವೃತ್ತಿ	kannada
করপোরেশন	ben_ass
459	latin
consulting	latin
ഇടത്തരം	malayalam
१०४	deva
معمولي	arabic
বৰ্ষত	ben_ass
మండలి	telugu
சரக்கு	tamil
எடுக்கப்பட்டது	tamil
Himalayas	latin
అద్దంకి	telugu
೧೯೮೯	kannada
mergedrow	latin
ಬೀಚ್	kannada
ఎందరో	telugu
ٿري	arabic
ವ್ಯವಸ್ಥೆಗಳ	kannada
क्रान्तिको	deva
ਫਿਲਮਫੇਅਰ	punjabi
സസ്യമാണ്	malayalam
فلاح	arabic
രാജ്യമാണ്	malayalam
संमेलनाच्या	deva
আমলের	ben_ass
മഹാ	malayalam
ਲਖਨਊ	punjabi
Mitra	latin
ഫോറസ്റ്റ്	malayalam
مضمونن	arabic
తద్వారా	telugu
الحاق	arabic
mega	latin
शिर	deva
ਬਿਲੀਅਨ	punjabi
ખેંચી	gujarati
কেতিয়াও	ben_ass
সুইডিশ	ben_ass
ھوا	arabic
১৮৭৭	ben_ass
ಜೂನಿಯರ್	kannada
Effect	latin
oath	latin
ಮಿಲನ್	kannada
ਸੁਰ	punjabi
gathan	latin
اپوزیشن	arabic
ఇవ్వడం	telugu
কেনা	ben_ass
دیکھو	arabic
তুলনাত	ben_ass
ഫെസ്റ്റിവൽ	malayalam
Albany	latin
వచ్చు	telugu
సూర్యుడు	telugu
ਨਿਰਧਾਰਿਤ	punjabi
श्रीकृष्णः	deva
ಘಟಕಗಳನ್ನು	kannada
ਤਰੰਗਾਂ	punjabi
Colleges	latin
ਸਰਬ	punjabi
athletic	latin
ਬ੍ਰਾਜ਼ੀਲ	punjabi
আৰ্থিক	ben_ass
కథను	telugu
সহকর্মী	ben_ass
આસામ	gujarati
effectiveness	latin
Johannes	latin
స్పష్టంగా	telugu
છૂટ	gujarati
വ്യാഖ്യാനം	malayalam
ఉపగ్రహ	telugu
ಹೆಚ್ಚಿಸುವ	kannada
ಸಂಚಾರಿ	kannada
پاتا	arabic
سانگهڙ	arabic
ગણિત	gujarati
عامل	arabic
ಕಾಂಗ್	kannada
فوجوں	arabic
iTunes	latin
পুৰাণ	ben_ass
அங்குலம்	tamil
چاهي	arabic
Manufacturing	latin
पेड़ों	deva
ಹಲವರು	kannada
நேபாளம்	tamil
கோதாவரி	tamil
ಮಂಗಳವಾರ	kannada
duuri	latin
Domain	latin
দিল্লীত	ben_ass
சொல்லின்	tamil
मांगने	deva
ਨਿਯੰਤਰਣ	punjabi
قائداعظم	arabic
মহাদেশের	ben_ass
తొలిసారిగా	telugu
బెంగాలీ	telugu
सांगितली	deva
ਪ੍ਰਤੀਸ਼ਤ	punjabi
೧೯೮೨	kannada
ਮਾਇਆ	punjabi
ਸਮਰੱਥ	punjabi
ક્યાં	gujarati
ಬ್ರ್ಯಾಂಡ್	kannada
समाजसुधारक	deva
व्यापी	deva
റോയ്	malayalam
సకల	telugu
ਵਿਚਲੀ	punjabi
ಸಂಭವಿಸಿದ	kannada
wages	latin
കോര്	malayalam
മുംബൈയിൽ	malayalam
nutrients	latin
ਮੁੰਡਾ	punjabi
প্ৰতিযোগিতাৰ	ben_ass
ڊيگهه	arabic
handful	latin
deve	latin
ఇటలీ	telugu
فرمائے	arabic
sakriy	latin
Ludwig	latin
dedication	latin
শীতের	ben_ass
சித்தூர்	tamil
بيٺو	arabic
અપ	gujarati
കണ്ണി	malayalam
ರಾಜರು	kannada
ഒഴിവാക്കി	malayalam
புராண	tamil
ਆਮਦਨ	punjabi
lip	latin
ਨੂਰ	punjabi
স্তন	ben_ass
२०३९	deva
Glen	latin
Nursing	latin
ಸತ್ತ	kannada
ഒന്നര	malayalam
ಅಂತ್ಯ	kannada
ಬಡ್ಡಿ	kannada
ಚಿ	kannada
কলাৰ	ben_ass
இணைக்கப்பட்ட	tamil
ਰੋਮਾਂਟਿਕ	punjabi
સાંજે	gujarati
ಐತಿಹಾಸಿಕವಾಗಿ	kannada
ولید	arabic
پاتے	arabic
ఇవన్నీ	telugu
همت	arabic
ಉದ್ದನೆಯ	kannada
امڪان	arabic
આવો	gujarati
எனக்குத்	tamil
ಇಂಟೆಲ್	kannada
زنده	arabic
প্রতিরোধের	ben_ass
ಮಹಾಭಾರತದ	kannada
ਖਾਲੀ	punjabi
പാർവ്വതി	malayalam
بچائڻ	arabic
బెల్లంపల్లిలోను	telugu
نیند	arabic
ಎಷ್ಟೋ	kannada
Anatomy	latin
संपदा	deva
predominantly	latin
મિનિટ	gujarati
চরিত্রটি	ben_ass
தங்கப்	tamil
प्रसिद्धानि	deva
പറഞ്ഞിരുന്നു	malayalam
દિલ્હીમાં	gujarati
Monument	latin
agrees	latin
ಶ್ವಾಸಕೋಶದ	kannada
அண்மைய	tamil
வைக்கப்பட்டுள்ளன	tamil
പരമാധികാരി	malayalam
జల	telugu
পোপ	ben_ass
ಲಕ್ಷ್ಮಿ	kannada
அழிக்க	tamil
વિભિન્ન	gujarati
ਖੂਹ	punjabi
എന്നെല്ലാം	malayalam
નિર્દેશક	gujarati
સ્વીકારી	gujarati
બચાવ	gujarati
लीक	deva
નેતાઓ	gujarati
उद्भव	deva
পুলিশকে	ben_ass
ನಿಯಮಗಳ	kannada
காசு	tamil
ബന്ധപ്പെട്ടു	malayalam
ਵਿਕਰੀ	punjabi
ಸಂಬಂಧದ	kannada
Kingston	latin
ਪੁਸ਼ਟੀ	punjabi
দ্গে	ben_ass
generating	latin
जगाच्या	deva
ઉત્તરાખંડ	gujarati
பயணத்தை	tamil
کلی	arabic
ਸਾਊਥ	punjabi
ಪತ್ರಿಕೆಗಳಲ್ಲಿ	kannada
హైదరాబాదులోనూ	telugu
রহমানকে	ben_ass
ਕਿੱਸੇ	punjabi
நரேந்திர	tamil
બિંદુ	gujarati
સિહોર	gujarati
ಗೋವಿಂದ	kannada
കിഴക്കും	malayalam
ਅਜੀਤ	punjabi
2100	latin
ફિફા	gujarati
கடத்தல்	tamil
अध्ययनों	deva
لبرل	arabic
புனிதர்	tamil
கொள்ளை	tamil
Success	latin
माहितीसाठी	deva
കോർ	malayalam
অভিন্ন	ben_ass
অৰ্থনীতিৰ	ben_ass
సదుపాయాలు	telugu
উপপ্রজাতি	ben_ass
তল	ben_ass
வெளியீடுகள்	tamil
ਕਾਲਪਨਿਕ	punjabi
1989ع	arabic
ಸಂಬಂಧಗಳು	kannada
منصف	arabic
عنه	arabic
సాధన	telugu
ફી	gujarati
মিলনায়তনে	ben_ass
एंट्री	deva
prakria	latin
ಭದ್ರತೆ	kannada
ਸਟੈਂਡਰਡ	punjabi
ਸਵਾਮੀ	punjabi
انا	arabic
సింధు	telugu
बच्चालाई	deva
પ્રથા	gujarati
மென்	tamil
روبنز	arabic
ਨਸਲ	punjabi
વોટર	gujarati
வியாபாரம்	tamil
تنہا	arabic
सीडी	deva
శివాలయం	telugu
১৮৬২	ben_ass
ವಿಂಗಡಿಸಲಾಗಿದೆ	kannada
బ్రహ్మానందం	telugu
રચિત	gujarati
ਵਜ੍ਹਾ	punjabi
1849ء	arabic
വിസ്തൃതിയുള്ള	malayalam
Customs	latin
ڊسٽرڪٽ	arabic
राहण्याची	deva
కోటి	telugu
કાળમાં	gujarati
ಶೋ	kannada
ਲਈਆਂ	punjabi
મિકી	gujarati
വർഷങ്ങളായി	malayalam
deposited	latin
ਜਥੇਦਾਰ	punjabi
ਬਚਣ	punjabi
ڏور	arabic
ھلي	arabic
પાછું	gujarati
ബോര്	malayalam
డిగ్రీల	telugu
धन्य	deva
ਸੰਮੇਲਨ	punjabi
ಅವಲಂಬಿಸಿ	kannada
ವಾಲ್ಟ್	kannada
नदिहरू	deva
દરરોજ	gujarati
ಪರ್ಯಾಯವಾಗಿ	kannada
കാണൂ	malayalam
